#integer	index1	index2																				
state	posterior	prior	likelihood	meanRate	treeModel.rootHeight	yule.birthRate	ac	ag	at	cg	gt	alpha	ucld.mean	ucld.stdev	invgauss.mean	invgauss.stdev	uced.mean	index1	index2	coefficientOfVariation	covariance	treeLikelihood
32645000	-11444.53131	22.03050427	-11466.56181	0.987141476	0.163265264	14.83824742	0.262537855	1.261050183	0.162850234	0.399763396	0.19075722	0.660575177	1	2.948540034	1	0.481834915	1	1	1	0.533990367	0.058332379	-11466.56181
32650000	-11449.11011	20.55154015	-11469.66165	0.863793207	0.17416022	12.79106477	0.259547884	1.261050183	0.118698604	0.399763396	0.19075722	0.660575177	1	8.470269071	1	0.536418614	1	1	1	0.41954253	0.090597974	-11469.66165
32655000	-11448.941	20.03861563	-11468.97962	0.837927734	0.2009923	8.851196528	0.259547884	1.261050183	0.118698604	0.399763396	0.19075722	0.627265973	1	0.378551504	1	2.052293217	1	0	0	0.364390514	0.288354404	-11468.97962
32660000	-11446.44657	18.83346055	-11465.28003	0.795854477	0.18785735	13.46540622	0.246115315	1.249703619	0.120297284	0.381832813	0.204264072	0.868605704	1	0.538820274	1	6.774631558	1	0	0	0.430123029	0.107044162	-11465.28003
32665000	-11446.19297	20.62912584	-11466.82209	0.835821319	0.173757414	13.05873927	0.246115315	1.249703619	0.157604133	0.381832813	0.193996855	0.79627679	1	4.993643167	1	0.580246481	1	1	1	0.557458286	-0.125133087	-11466.82209
32670000	-11446.12168	21.40514987	-11467.52683	0.917948851	0.163454953	11.70516919	0.246115315	1.23479915	0.150516537	0.381832813	0.193996855	0.79627679	1	3.224963618	1	0.665408132	1	1	1	0.48601523	0.097334133	-11467.52683
32675000	-11440.53358	21.44321916	-11461.9768	0.908847431	0.17114892	9.96817585	0.299851816	1.23479915	0.119577218	0.381832813	0.261943898	0.79627679	1	7.295848049	1	0.365636632	1	1	1	0.340822494	-0.136723035	-11461.9768
32680000	-11438.33811	22.47280068	-11460.81091	0.975219061	0.144045766	18.0988126	0.299851816	1.314959944	0.119577218	0.381832813	0.261943898	0.79627679	1	0.318291715	1	4.456325485	1	0	0	0.394421542	0.17519844	-11460.81091
32685000	-11443.1137	22.1924357	-11465.30614	0.988630534	0.1855704	17.17744585	0.299851816	1.191566709	0.119577218	0.381832813	0.261943898	0.887960546	1	0.436374734	1	6.879670361	1	0	0	0.415555256	-0.261969789	-11465.30614
32690000	-11446.54711	22.44850363	-11468.99562	1.056920509	0.152019927	11.20119246	0.299851816	1.358809165	0.164901691	0.381832813	0.186924814	0.933068889	1	0.327939402	1	1.167488552	1	0	0	0.408328652	0.172171693	-11468.99562
32695000	-11449.96112	23.08020813	-11473.04133	1.116801784	0.147582679	13.63737783	0.35952516	1.358809165	0.164901691	0.381832813	0.186924814	0.83746948	1	4.01037656	1	0.409423502	1	1	1	0.411520299	0.079886448	-11473.04133
32700000	-11445.59737	22.53030596	-11468.12767	0.982719745	0.175863638	11.37985795	0.35952516	1.358809165	0.169961156	0.381832813	0.186924814	0.879545735	1	8.724376369	1	0.363569252	1	1	1	0.401989346	0.101852124	-11468.12767
32705000	-11447.07029	22.82048028	-11469.89077	1.053509295	0.160564982	13.86524134	0.35952516	1.251935859	0.104148887	0.381832813	0.25605339	0.77869093	1	4.074661771	1	0.316137723	1	1	1	0.373999484	-0.054686475	-11469.89077
32710000	-11442.77074	23.07628254	-11465.84702	1.038807523	0.172805007	15.8556146	0.273910915	1.293491554	0.104148887	0.398530381	0.25605339	0.77869093	1	9.290839477	1	0.277441292	1	1	1	0.377972774	0.051257975	-11465.84702
32715000	-11453.23978	21.54030233	-11474.78008	0.965757467	0.165164111	18.03022983	0.273910915	1.405965945	0.104148887	0.360481251	0.229152096	0.889746374	1	0.196607447	1	8.332870924	1	0	0	0.343018848	0.058566199	-11474.78008
32720000	-11449.94457	21.84253575	-11471.78711	0.913045285	0.199632988	11.00153782	0.273910915	1.405965945	0.121637801	0.41549926	0.229152096	0.751667574	1	0.293765029	1	4.90489535	1	0	0	0.374996096	0.016478652	-11471.78711
32725000	-11442.36234	21.64276134	-11464.0051	0.966707357	0.183243393	17.00742571	0.284049754	1.405965945	0.121637801	0.41549926	0.229152096	0.751667574	1	0.338142683	1	5.770977329	1	0	0	0.388740411	0.012915641	-11464.0051
32730000	-11437.79297	21.44510733	-11459.23808	0.924618946	0.17824127	15.63862487	0.284049754	1.303048458	0.121637801	0.41549926	0.258605385	0.751667574	1	0.335160739	1	5.154568443	1	0	0	0.392976691	0.010936392	-11459.23808
32735000	-11444.7115	20.51320015	-11465.2247	0.989005676	0.144758564	20.21024202	0.284049754	1.263543665	0.121637801	0.41549926	0.258605385	0.751667574	1	0.39249382	1	3.471335968	1	0	0	0.413952557	-0.178115973	-11465.2247
32740000	-11441.99606	21.46784625	-11463.46391	0.921251754	0.171914659	10.75618054	0.284049754	1.263543665	0.13071954	0.41549926	0.253886423	0.632316669	1	0.324731366	1	2.801448093	1	0	0	0.405427736	-0.087100288	-11463.46391
32745000	-11445.74392	21.0680629	-11466.81198	0.892105616	0.177543871	12.01972896	0.323021043	1.263543665	0.13071954	0.41549926	0.253886423	0.632316669	1	0.331821152	1	6.185886198	1	0	0	0.361511431	-0.313616953	-11466.81198
32750000	-11444.89408	20.44949027	-11465.34357	0.923456579	0.169766024	16.71331894	0.323021043	1.263543665	0.13071954	0.378184121	0.203223949	0.732281014	1	0.349077304	1	4.188214031	1	0	0	0.381097964	0.122009585	-11465.34357
32755000	-11443.15076	22.20145179	-11465.35221	1.010961919	0.170887383	9.315130573	0.323021043	1.263543665	0.123758487	0.330562354	0.203223949	0.732281014	1	0.466859079	1	8.92060231	1	0	0	0.446263697	-0.32150945	-11465.35221
32760000	-11442.1027	22.45065839	-11464.55336	0.962131523	0.174103784	12.336676	0.323021043	1.283670661	0.123758487	0.371542298	0.25537741	0.711805451	1	0.240840775	1	8.556859227	1	0	0	0.3448253	-0.191263689	-11464.55336
32765000	-11439.23974	22.0604584	-11461.30019	0.903949249	0.159369775	15.05049588	0.289041115	1.166586718	0.123200593	0.369411698	0.25537741	0.711805451	1	0.400906868	1	5.498615511	1	0	0	0.431981973	-0.358167654	-11461.30019
32770000	-11443.26713	20.33653305	-11463.60366	0.909432827	0.177960082	13.6969984	0.27945971	1.381324437	0.123200593	0.369411698	0.25537741	0.711805451	1	3.284413658	1	0.378546442	1	1	1	0.397438495	0.082371721	-11463.60366
32775000	-11440.42704	20.97913801	-11461.40618	0.945105134	0.149553931	16.40990684	0.332389788	1.277767309	0.135067609	0.369411698	0.25537741	0.650649251	1	0.528317354	1	8.49218221	1	0	0	0.555950818	-0.047964386	-11461.40618
32780000	-11441.99925	22.66704502	-11464.66629	1.033582725	0.129020542	16.63630701	0.332389788	1.277767309	0.135067609	0.369411698	0.25537741	1.015997397	1	5.299517977	1	0.631301263	1	1	1	0.581037741	0.073534152	-11464.66629
32785000	-11441.66735	20.84641184	-11462.51376	0.911026807	0.143861326	8.454399096	0.332389788	1.277767309	0.135067609	0.343683556	0.25537741	0.996064606	1	0.403863195	1	0.551423114	1	1	1	0.508059189	-0.111336488	-11462.51376
32790000	-11448.16241	20.39445514	-11468.55686	0.884657562	0.142186573	15.85465686	0.332389788	1.277767309	0.135067609	0.343683556	0.236625718	0.995915294	1	5.952462508	1	0.537403067	1	1	1	0.584885474	0.223701167	-11468.55686
32795000	-11447.12031	19.21365585	-11466.33397	0.852664172	0.167994877	6.536668482	0.332389788	1.277767309	0.14838483	0.343683556	0.236625718	0.995915294	1	4.788068028	1	0.715516722	1	1	1	0.643112882	0.149956489	-11466.33397
32800000	-11439.35676	19.46724599	-11458.824	0.844197629	0.154489272	6.350703017	0.300944056	1.277767309	0.13334237	0.343683556	0.236625718	0.909132925	1	0.701701652	1	9.632606093	1	0	0	0.595381768	0.396143725	-11458.824
32805000	-11437.54056	23.58642278	-11461.12698	1.048392161	0.107608915	13.08946143	0.276397298	1.277767309	0.124926213	0.343683556	0.236625718	0.909132925	1	0.601142539	1	9.311930959	1	0	0	0.46778457	0.313270104	-11461.12698
32810000	-11445.74467	19.94390083	-11465.68857	1.028973185	0.115407985	26.38188699	0.276397298	1.277767309	0.117250908	0.372274749	0.236625718	0.909132925	1	0.6251532	1	9.896229317	1	0	0	0.710189659	0.443684373	-11465.68857
32815000	-11442.48396	22.82614194	-11465.3101	1.119675611	0.11008912	18.93911542	0.276397298	1.277767309	0.159448809	0.382175476	0.236625718	0.983005428	1	2.339410493	1	0.617131303	1	1	1	0.601713913	0.132598573	-11465.3101
32820000	-11441.61672	22.7053197	-11464.32204	1.037403668	0.119878548	10.4712991	0.276397298	1.277767309	0.159448809	0.382175476	0.237367864	0.983005428	1	7.993321804	1	0.742199499	1	1	1	0.557531527	0.131125591	-11464.32204
32825000	-11435.33708	22.46710956	-11457.80419	0.986774117	0.153337614	12.52721673	0.276397298	1.277767309	0.159448809	0.382175476	0.237367864	0.74696912	1	6.505719947	1	0.591728668	1	1	1	0.465502151	0.14272279	-11457.80419
32830000	-11449.09992	18.00484992	-11467.10477	0.713827074	0.22080645	15.16579168	0.276397298	1.386034332	0.159448809	0.382175476	0.237367864	0.844863821	1	2.698709621	1	0.710345905	1	1	1	0.55347627	-0.564716457	-11467.10477
32835000	-11443.98183	18.81273271	-11462.79456	0.758326845	0.216739889	9.558803399	0.293350837	1.386034332	0.159448809	0.382175476	0.237367864	0.844863821	1	5.975939934	1	0.766734321	1	1	1	0.722883519	-0.257050795	-11462.79456
32840000	-11440.06215	19.69579647	-11459.75794	0.788102692	0.203785248	8.671293309	0.293350837	1.386034332	0.159448809	0.382175476	0.237367864	0.844863821	1	4.085761575	1	0.723536837	1	1	1	0.817649602	-0.290341942	-11459.75794
32845000	-11441.72456	22.23217966	-11463.95674	0.965144862	0.144538164	14.15681938	0.293160355	1.386034332	0.139927897	0.419860277	0.237367864	0.844863821	1	7.210554665	1	0.792296029	1	1	1	0.709226097	-0.305863031	-11463.95674
32850000	-11441.02117	22.23031199	-11463.25148	1.014468482	0.135392326	17.74825025	0.293160355	1.386034332	0.139927897	0.419860277	0.237367864	0.844863821	1	6.264449511	1	0.43686886	1	1	1	0.392634894	0.020047314	-11463.25148
32855000	-11447.36892	20.90919203	-11468.27812	0.914415928	0.188562398	16.35458543	0.293160355	1.386034332	0.12490712	0.419860277	0.237367864	0.844863821	1	9.362050113	1	0.361134908	1	1	1	0.430046223	-0.159178484	-11468.27812
32860000	-11441.53881	21.54485766	-11463.08367	0.937945205	0.178682544	13.26353125	0.293160355	1.386034332	0.12490712	0.425833572	0.237367864	0.844863821	1	9.821753467	1	0.264694173	1	1	1	0.351377191	0.014654821	-11463.08367
32865000	-11441.91466	21.84559328	-11463.76026	0.930477632	0.171350704	12.75490826	0.293160355	1.386034332	0.12490712	0.411567058	0.237367864	0.844863821	1	0.278804816	1	1.529142093	1	0	0	0.341880152	-0.003721193	-11463.76026
32870000	-11446.63457	20.78143358	-11467.41601	0.909916872	0.190104453	16.85005856	0.293160355	1.386034332	0.124384428	0.397399236	0.228411769	0.844863821	1	0.412666904	1	4.707335886	1	0	0	0.459599246	0.239678845	-11467.41601
32875000	-11448.95583	19.29846101	-11468.25429	0.861006143	0.18433435	7.511372779	0.307893696	1.386034332	0.156844054	0.527126883	0.275274618	0.844863821	1	0.404721102	1	6.296130779	1	0	0	0.50705918	-0.330540665	-11468.25429
32880000	-11448.95455	19.72625134	-11468.6808	0.863560364	0.164759082	17.32645213	0.307893696	1.386034332	0.144890649	0.527126883	0.291989767	0.773931174	1	0.475670578	1	9.3329548	1	0	0	0.544594124	-0.413070289	-11468.6808
32885000	-11446.27148	21.96440217	-11468.23589	0.999619241	0.158120742	12.42944402	0.295180989	1.386034332	0.144890649	0.527126883	0.291989767	0.773931174	1	0.461668559	1	8.019874388	1	0	0	0.567043655	0.163335964	-11468.23589
32890000	-11447.59329	20.97558902	-11468.56887	0.926998143	0.181264463	9.658555484	0.295180989	1.386034332	0.147231135	0.527126883	0.291989767	0.898214332	1	0.369603227	1	7.468060704	1	0	0	0.426435228	-0.099013653	-11468.56887
32895000	-11450.3546	19.99304287	-11470.34764	0.91672289	0.183854589	13.41051883	0.306427867	1.386034332	0.141946657	0.527126883	0.272295315	0.898214332	1	0.326588712	1	2.708130197	1	0	0	0.465553909	-0.144027503	-11470.34764
32900000	-11444.35468	19.56491676	-11463.9196	0.806587584	0.211281708	10.14520278	0.33583336	1.386034332	0.141946657	0.527126883	0.272295315	0.898214332	1	0.31847671	1	1.632664789	1	0	0	0.389719641	0.042137235	-11463.9196
32905000	-11447.65189	21.39919714	-11469.05108	0.945214488	0.156865886	9.111377061	0.265997615	1.386034332	0.131883168	0.527126883	0.272295315	0.844868884	1	0.327873971	1	1.934686232	1	0	0	0.331424751	0.0167749	-11469.05108
32910000	-11443.54153	23.76347234	-11467.30501	1.061840143	0.118637534	14.62795007	0.265997615	1.386034332	0.145135202	0.404829503	0.272295315	0.844868884	1	0.296419052	1	0.614493298	1	0	0	0.386719116	0.118333952	-11467.30501
32915000	-11449.28465	21.76587383	-11471.05052	0.979976817	0.17122054	11.51500054	0.286555875	1.386034332	0.151238985	0.404829503	0.272295315	0.844868884	1	0.464328973	1	8.812880201	1	0	0	0.602186252	-0.14435639	-11471.05052
32920000	-11442.30355	20.0388756	-11462.34242	0.895194749	0.177512136	18.43282805	0.286555875	1.386034332	0.177813252	0.404829503	0.24475974	0.844868884	1	0.33300552	1	2.629043702	1	0	0	0.401573764	0.226292247	-11462.34242
32925000	-11447.46452	20.81613964	-11468.28066	0.937173015	0.168121592	18.91296853	0.364548496	1.386034332	0.177813252	0.358207332	0.24475974	0.844868884	1	0.690759753	1	0.270233907	1	1	1	0.333471348	0.056571931	-11468.28066
32930000	-11442.35525	21.92640993	-11464.28166	0.997707916	0.165554849	12.0378596	0.247937387	1.386034332	0.177813252	0.358207332	0.234969365	0.844868884	1	4.627830833	1	0.564018001	1	1	1	0.437509578	-0.06151524	-11464.28166
32935000	-11449.94032	20.58545406	-11470.52577	0.925850515	0.155575092	14.83290436	0.306386275	1.386034332	0.177813252	0.390131036	0.207993783	0.844868884	1	7.619601348	1	0.374836312	1	1	1	0.53354058	0.196030243	-11470.52577
32940000	-11445.00273	19.01968443	-11464.02242	0.818931479	0.213440743	6.811695481	0.306386275	1.51653693	0.177813252	0.390131036	0.207993783	0.844868884	1	7.682482777	1	0.419162309	1	1	1	0.377053366	-0.011233193	-11464.02242
32945000	-11445.81066	20.78225381	-11466.59292	0.973091111	0.172688229	7.745687223	0.27876307	1.573852484	0.177813252	0.390131036	0.207993783	0.834428064	1	9.919083178	1	0.298430907	1	1	1	0.368560094	0.09334662	-11466.59292
32950000	-11444.4462	22.36671629	-11466.81291	1.001889813	0.17449478	13.00183083	0.313616225	1.303767709	0.177813252	0.390131036	0.21969999	0.834428064	1	0.461695473	1	0.350345413	1	1	1	0.396227941	0.065274113	-11466.81291
32955000	-11441.3589	22.69116597	-11464.05007	1.017097786	0.151748338	11.03317272	0.313616225	1.303767709	0.177813252	0.389608223	0.21969999	0.834428064	1	0.376097413	1	8.019701066	1	0	0	0.417905537	0.237771969	-11464.05007
32960000	-11453.51976	19.5515806	-11473.07134	1.001639417	0.171003741	23.33039366	0.313616225	1.303767709	0.177813252	0.389608223	0.21969999	0.686398437	1	0.271573953	1	4.441807299	1	0	0	0.34484143	-0.018592329	-11473.07134
32965000	-11445.64642	21.62336473	-11467.26978	0.926172608	0.165165704	11.07959143	0.313616225	1.440296041	0.182634869	0.382539114	0.262338754	0.937566117	1	0.246459664	1	7.629877375	1	0	0	0.367703919	0.030141293	-11467.26978
32970000	-11447.39692	21.25466784	-11468.65159	0.951069177	0.16949059	9.231694266	0.313616225	1.501927222	0.187624338	0.382539114	0.262338754	0.937566117	1	0.247684996	1	3.283135089	1	0	0	0.358438741	0.039357778	-11468.65159
32975000	-11448.39016	20.1591069	-11468.54927	0.915724775	0.194453457	8.005087582	0.313616225	1.501927222	0.187624338	0.352598753	0.262338754	0.968136093	1	0.345902103	1	8.338919104	1	0	0	0.371728456	0.164917054	-11468.54927
32980000	-11440.96133	23.82774966	-11464.78908	1.159481743	0.143137127	14.86134706	0.313616225	1.501927222	0.181296259	0.352598753	0.262338754	0.968136093	1	0.445573186	1	5.900471772	1	0	0	0.419939075	0.130928068	-11464.78908
32985000	-11447.30553	22.5264377	-11469.83197	1.079646701	0.134252738	22.13014146	0.313616225	1.509889422	0.181296259	0.359869474	0.262338754	0.968136093	1	0.64513926	1	1.767217714	1	0	0	0.681625917	-0.114184621	-11469.83197
32990000	-11443.97938	21.53613548	-11465.51552	1.099246463	0.145996533	8.586262126	0.313616225	1.555920702	0.181296259	0.352429098	0.271448108	0.822797913	1	0.705672899	1	0.432593175	1	1	1	0.433878384	-0.12698334	-11465.51552
32995000	-11446.13744	21.08935869	-11467.2268	0.947571565	0.187676841	12.74470159	0.313616225	1.396015453	0.181296259	0.328002173	0.271448108	0.820902292	1	0.568048002	1	0.306426671	1	1	1	0.371843484	-0.068616384	-11467.2268
33000000	-11445.40979	21.29553113	-11466.70532	0.882942267	0.154732111	11.77336901	0.290022495	1.396015453	0.181296259	0.347625942	0.271448108	0.820902292	1	0.433446406	1	5.79451561	1	0	0	0.562248624	-0.199214207	-11466.70532
33005000	-11445.21796	21.55240502	-11466.77037	0.926526912	0.153151792	11.93083479	0.290022495	1.396015453	0.181296259	0.347625942	0.271448108	0.820902292	1	0.367920225	1	1.137086487	1	0	0	0.439945185	0.117910375	-11466.77037
33010000	-11443.25231	21.01136786	-11464.26368	0.873340309	0.172372651	10.23415881	0.290022495	1.396015453	0.168723743	0.405935727	0.235484108	0.820902292	1	0.32544496	1	5.853170677	1	0	0	0.375391754	0.024763938	-11464.26368
33015000	-11454.14473	21.83229456	-11475.97703	0.953775773	0.158979328	13.87043222	0.297859211	1.396015453	0.168723743	0.405935727	0.227264819	0.820902292	1	0.303591738	1	5.757361379	1	0	0	0.334300382	-0.216744335	-11475.97703
33020000	-11443.39526	19.61242857	-11463.00769	0.800070612	0.193040609	14.14959786	0.297859211	1.396015453	0.168723743	0.405935727	0.227264819	0.820902292	1	0.347548871	1	4.90348088	1	0	0	0.452648929	-0.414384989	-11463.00769
33025000	-11451.07273	20.26633291	-11471.33906	0.849050877	0.158722139	14.52813275	0.381350237	1.416097117	0.168723743	0.405935727	0.253487615	0.820902292	1	0.358491524	1	6.311443012	1	0	0	0.428282115	-0.146863609	-11471.33906
33030000	-11441.54615	21.2093835	-11462.75553	0.985429885	0.151329738	12.6093368	0.381350237	1.416097117	0.168723743	0.451001204	0.253487615	0.820902292	1	0.390615076	1	1.257332567	1	0	0	0.423079501	-0.002294796	-11462.75553
33035000	-11448.9035	20.36419275	-11469.2677	0.88069315	0.167749877	10.68033145	0.26116145	1.613029963	0.168723743	0.451001204	0.253487615	0.820902292	1	0.440009425	1	2.847887861	1	0	0	0.508385816	-0.276591549	-11469.2677
33040000	-11442.45249	21.36291348	-11463.8154	0.916442287	0.159704952	13.00775204	0.295839072	1.613029963	0.161629219	0.419139826	0.253487615	0.820902292	1	2.967543126	1	0.293862323	1	1	1	0.370141415	0.02805112	-11463.8154
33045000	-11446.34601	17.94309229	-11464.2891	0.805809102	0.219904118	17.25275183	0.295839072	1.613029963	0.161629219	0.419139826	0.253487615	0.820902292	1	1.378753635	1	0.339598494	1	1	1	0.433619463	-0.008315008	-11464.2891
33050000	-11442.63686	19.41118485	-11462.04805	0.779526753	0.2012452	9.894852042	0.295839072	1.613029963	0.161629219	0.419139826	0.24810782	0.820902292	1	2.561508758	1	0.604459255	1	1	1	0.438578631	-0.075958541	-11462.04805
33055000	-11443.49042	21.047378	-11464.5378	0.946117546	0.168320586	12.17010377	0.295839072	1.613029963	0.197225464	0.419139826	0.24810782	0.726565829	1	0.694657874	1	0.228325229	1	1	1	0.313721319	0.156034405	-11464.5378
33060000	-11441.45788	21.14137811	-11462.59925	0.979549547	0.173050287	10.50861642	0.28301563	1.613029963	0.171114608	0.391103891	0.24810782	0.726565829	1	0.312328907	1	5.141248218	1	0	0	0.348274728	-0.340661457	-11462.59925
33065000	-11446.03189	20.49711998	-11466.52901	0.985492043	0.166351564	6.700658962	0.28301563	1.224862256	0.150387446	0.393624252	0.220596356	0.726565829	1	0.300343836	1	1.432124226	1	0	0	0.398989971	0.197147519	-11466.52901
